_ID,TimeSt,Country,Province,City,Latitude,Longitude
5427049,2017-06-21 04:05:44.947,CA,AB,Edmonton,53.53660,-113.51030
5486296,2017-06-21 04:11:44.653,CA,AB,Calgary,50.95050,-113.94700
5072665,2017-06-21 04:38:48.967,CA,ON,Ottawa,45.45550,-75.65520
5160341,2017-06-21 04:45:05.807,CA,ON,Lindsay,44.29150,-78.54950
5326611,2017-06-21 04:56:40.923,CA,QC,Montreal,45.65000,-73.48330
4520995,2017-06-21 05:00:05.687,CA,ON,London,43.00910,-81.17650
4617298,2017-06-21 05:05:24.603,CA,AB,Airdrie,51.28890,-114.01500
5580927,2017-06-21 05:19:54.410,CA,ON,Kingston,44.27606,-76.43023
4897117,2017-06-21 06:27:18.410,CA,ON,Burlington,43.33200,-79.80700
5494312,2017-06-21 07:12:45.930,CA,AB,Viking,53.11880,-111.76700
4889122,2017-06-21 07:26:27.253,CA,AB,Edmonton,53.45670,-113.58010
5072166,2017-06-21 07:38:47.050,CA,ON,Brampton,43.69541,-79.81975
5075104,2017-06-21 07:39:00.780,CA,NB,Quispamsis,45.43270,-65.96890
5138076,2017-06-21 07:43:35.307,CA,ON,Ingersoll,43.04460,-80.89500
5162966,2017-06-21 07:45:15.030,CA,ON,Mississauga,43.64030,-79.70420
5186940,2017-06-21 07:46:45.227,CA,ON,Huntsville,45.32083,-79.25663
5288070,2017-06-21 07:54:32.993,CA,ON,Brockville,44.61700,-75.70360
5407721,2017-06-21 08:03:54.113,CA,ON,Toronto,43.64300,-79.33830
5557441,2017-06-21 08:18:06.010,CA,AB,Fort Mcmurray,56.73770,-111.43800
5194865,2017-06-21 08:47:30.380,CA,AB,Edmonton,53.48265,-113.48161
4527727,2017-06-21 09:00:23.617,CA,AB,Edmonton,53.45640,-113.52100
4704257,2017-06-21 09:11:46.583,CA,ON,Ottawa,45.32440,-75.60480
4715995,2017-06-21 09:12:45.657,CA,ON,Brockville,44.61700,-75.70360
5518306,2017-06-21 09:15:04.200,CA,AB,Calgary,51.13300,-113.85600
5571118,2017-06-21 09:19:09.180,CA,BC,Williams Lake,52.14921,-122.16349
4816378,2017-06-21 09:20:27.380,CA,AB,Banff,51.17660,-115.57200
5614602,2017-06-21 09:23:01.630,CA,ON,London,42.96110,-81.24310
5194824,2017-06-21 09:47:30.300,CA,AB,Calgary,51.13891,-113.94252
5196759,2017-06-21 09:47:41.957,CA,ON,Guelph,43.57760,-80.22010
5211956,2017-06-21 09:48:38.700,CA,ON,Toronto,43.64590,-79.38570
5312137,2017-06-21 09:55:50.980,CA,ON,Toronto,43.63190,-79.37160
4741391,2017-06-21 10:14:44.317,CA,ON,Ottawa,45.40190,-75.75130
5529346,2017-06-21 10:16:00.717,CA,MB,Winnipeg,49.88330,-97.16670
5048148,2017-06-21 10:37:17.330,CA,ON,Barrie,44.33030,-79.72680
5196671,2017-06-21 10:47:40.613,CA,AB,Calgary,51.01512,-114.16268
4567389,2017-06-21 11:01:51.850,CA,ON,Mississauga,43.58690,-79.75590
5527022,2017-06-21 11:15:48.190,CA,SK,Saskatoon,52.11680,-106.63450
5092919,2017-06-21 11:40:31.850,CA,AB,Calgary,51.11880,-113.94710
5192570,2017-06-21 12:47:19.637,CA,AB,Calgary,51.05710,-114.07700
5212881,2017-06-21 12:48:44.390,CA,AB,Calgary,51.15810,-113.93800
4688513,2017-06-21 13:10:35.187,CA,ON,Toronto,43.64468,-79.40174
5223372,2017-06-21 13:49:43.830,CA,AB,Calgary,51.13870,-114.20150
5231278,2017-06-21 13:50:25.540,CA,ON,Toronto,43.79180,-79.23650
4517349,2017-06-21 14:00:00.420,CA,ON,Chatham,42.42470,-82.17550
5377138,2017-06-21 14:00:39.047,CA,AB,Calgary,50.87820,-114.03500
5388647,2017-06-21 14:01:46.190,CA,BC,Surrey,49.12200,-122.71070
4578065,2017-06-21 14:02:16.523,CA,AB,Edmonton,53.50137,-113.61601
5445906,2017-06-21 14:07:51.640,CA,ON,Toronto,43.70280,-79.38770
5019970,2017-06-21 14:35:04.547,CA,BC,Vernon,50.23615,-119.44072
5259834,2017-06-21 14:52:27.937,CA,ON,Sudbury,46.47620,-80.96010
5380409,2017-06-21 15:01:02.997,CA,AB,Calgary,51.04190,-114.20000
5429478,2017-06-21 15:06:06.493,CA,SK,Regina,50.49230,-104.61400
5437156,2017-06-21 15:06:59.877,CA,AB,Sherwood Park,53.52630,-113.28700
5487929,2017-06-21 15:11:54.543,CA,BC,Victoria,48.42586,-123.36996
5030740,2017-06-21 15:36:02.413,CA,AB,Edmonton,53.41790,-113.57850
5151633,2017-06-21 15:44:19.440,CA,ON,Toronto,43.71171,-79.46788
5152943,2017-06-21 15:44:25.237,CA,AB,Saint Albert,53.63340,-113.63530
5159485,2017-06-21 15:45:02.220,CA,AB,Edmonton,53.51810,-113.57970
5245898,2017-06-21 15:51:26.543,CA,AB,Edmonton,53.45790,-113.41200
5321653,2017-06-21 15:56:16.793,CA,ON,Brantford,43.16920,-80.26840
4550969,2017-06-21 16:01:30.900,CA,ON,Waterloo,43.46340,-80.52010
4649464,2017-06-21 16:07:27.627,CA,AB,Calgary,51.14670,-114.31330
4772279,2017-06-21 16:16:49.000,CA,AB,Whitecourt,54.15085,-115.67225
5554773,2017-06-21 16:17:58.770,CA,SK,Saskatoon,52.12250,-106.72488
4848049,2017-06-21 16:23:00.420,CA,AB,Calgary,51.08290,-114.09500
5258611,2017-06-21 16:52:26.757,CA,AB,Calgary,51.04790,-114.00000
4556639,2017-06-21 17:01:37.697,CA,QC,Beloeil,45.58460,-73.20390
4700303,2017-06-21 17:11:35.343,CA,ON,Brampton,43.70330,-79.76030
5226732,2017-06-21 17:49:58.667,CA,AB,Wood Buffalo,56.75380,-111.43500
5368577,2017-06-21 18:00:02.437,CA,ON,Woodbridge,43.84300,-79.55800
4889762,2017-06-21 18:26:34.053,CA,AB,Okotoks,50.72485,-113.96082
5131549,2017-06-21 18:43:04.993,CA,AB,Wetaskiwin,52.83330,-113.45000
5332201,2017-06-21 18:57:09.760,CA,AB,Edmonton,53.44244,-113.44506
4724450,2017-06-21 19:13:39.583,CA,ON,Toronto,43.67200,-79.37910
4755110,2017-06-21 19:15:37.250,CA,BC,Vancouver,49.22132,-123.06878
4896713,2017-06-21 19:27:09.913,CA,AB,Calgary,51.08760,-114.02140
5355526,2017-06-21 19:59:16.650,CA,ON,Mississauga,43.60460,-79.67290
5404861,2017-06-21 20:03:28.900,CA,AB,Okotoks,50.73620,-113.96950
4654493,2017-06-21 20:07:41.417,CA,AB,Calgary,51.05300,-114.16100
4655919,2017-06-21 20:07:47.820,CA,BC,Richmond,49.19137,-123.15631
5457568,2017-06-21 20:09:17.167,CA,ON,Ancaster,43.22267,-79.94229
4680218,2017-06-21 20:09:45.203,CA,QC,Montréal,45.49340,-73.58370
4905212,2017-06-21 20:28:04.200,CA,AB,Nevis,52.11670,-113.20000
4960545,2017-06-21 20:31:44.133,CA,ON,Ottawa,45.38040,-75.74680
5132461,2017-06-21 20:43:08.270,CA,NS,Halifax,44.65330,-63.66750
5372412,2017-06-21 21:00:17.673,CA,ON,Kanata,45.35960,-75.95770
4617973,2017-06-21 21:05:26.280,CA,AB,Edmonton,53.58422,-113.41610
4807836,2017-06-21 21:19:35.887,CA,QC,Montréal,45.53348,-73.68174
4940339,2017-06-21 21:30:49.280,CA,ON,Brantford,43.16003,-80.26259
4943365,2017-06-21 21:30:55.220,CA,AB,Calgary,51.04176,-113.99981
5047927,2017-06-21 21:37:13.747,CA,ON,Mississauga,43.60460,-79.67290
5118565,2017-06-21 21:42:12.683,CA,ON,Windsor,42.30722,-82.82613
5242669,2017-06-21 21:51:13.260,CA,ON,Toronto,43.64470,-79.38410
5494988,2017-06-21 22:12:45.903,CA,SK,Moose Jaw,50.39420,-105.54752
5603297,2017-06-21 22:21:40.860,CA,BC,Vancouver,49.21560,-123.09790
5242229,2017-06-21 22:51:12.133,CA,ON,Fort Erie,42.90520,-78.93650
5252744,2017-06-21 22:52:02.397,CA,AB,Edmonton,53.51850,-113.65790
5340030,2017-06-21 22:58:01.030,CA,AB,Calgary,51.04900,-113.96220
5412675,2017-06-21 00:04:20.130,CA,AB,Calgary,51.15810,-113.93800
4734463,2017-06-21 00:14:07.310,CA,QC,Laval,45.63230,-73.75790
5076994,2017-06-21 00:39:08.653,CA,QC,Montréal,45.55140,-73.61160
5378210,2017-06-21 01:00:45.017,CA,AB,Wetaskiwin,52.95820,-113.38600
4554689,2017-06-21 01:01:34.490,CA,ON,Owen Sound,44.56420,-80.94280
4616590,2017-06-21 01:05:20.230,CA,AB,Edmonton,53.45640,-113.52100
5521492,2017-06-21 01:15:17.813,CA,ON,East York,43.70620,-79.37090
5061222,2017-06-21 01:38:03.910,CA,ON,Cumberland,45.45000,-75.25000
5327490,2017-06-21 01:56:49.783,CA,AB,Calgary,51.04063,-114.07998
4547922,2017-06-21 02:01:33.303,CA,AB,Edmonton,53.54812,-113.59423
4567319,2017-06-21 02:01:51.747,CA,AB,Calgary,51.04940,-113.95640
4578688,2017-06-21 02:02:20.663,CA,AB,Calgary,50.93676,-114.01070
4646243,2017-06-21 02:07:12.327,CA,ON,Mississauga,43.57000,-79.58080
4752283,2017-06-21 02:15:21.417,CA,ON,Mississauga,43.53730,-79.69030
5114227,2017-06-21 02:42:02.037,CA,ON,Mississauga,43.57380,-79.71930
5203875,2017-06-21 02:48:12.787,CA,QC,Montréal,45.55140,-73.61160
4536242,2017-06-21 03:00:59.443,CA,ON,Newmarket,44.03900,-79.47240
4641544,2017-06-21 03:06:57.160,CA,QC,Laval,45.60500,-73.77980
4935772,2017-06-21 03:30:37.063,CA,ON,Thunder Bay,48.37380,-89.27790
4637155,2017-06-21 04:06:40.793,CA,ON,Toronto,43.67350,-79.40300
5467364,2017-06-21 04:10:26.293,CA,ON,Mississauga,43.69700,-79.65000
5535347,2017-06-21 04:16:33.510,CA,AB,Edmonton,53.58879,-113.44653
4937100,2017-06-21 04:30:37.637,CA,ON,Toronto,43.70070,-79.38520
4998713,2017-06-21 04:34:07.867,CA,ON,Mississauga,43.55541,-79.70591
5035615,2017-06-21 04:36:22.693,CA,ON,Toronto,43.66820,-79.42090
4934328,2017-06-21 05:30:35.800,CA,ON,Toronto,43.63947,-79.39988
5159625,2017-06-21 05:44:58.903,CA,ON,East York,43.70620,-79.37090
4610831,2017-06-21 06:04:53.817,CA,AB,Edmonton,53.62400,-113.44100
4679142,2017-06-21 06:09:43.453,CA,AB,Calgary,50.90911,-114.04693
4773966,2017-06-21 06:16:54.860,CA,AB,Edmonton,53.51850,-113.65790
5213837,2017-06-21 06:48:54.117,CA,AB,Edmonton,53.42783,-113.43407
5330283,2017-06-21 06:57:02.937,CA,AB,Edmonton,53.50460,-113.45300
4537728,2017-06-21 07:01:06.933,CA,AB,Calgary,50.95050,-113.94700
5521806,2017-06-21 07:15:17.743,CA,BC,Richmond,49.17000,-123.13680
5315017,2017-06-21 07:55:58.453,CA,AB,Edmonton,53.60841,-113.45951
4522747,2017-06-21 08:00:06.907,CA,ON,Waterloo,43.46340,-80.52010
5096722,2017-06-21 08:40:48.260,CA,AB,Edmonton,53.57741,-113.54723
4571671,2017-06-21 09:01:59.077,CA,ON,Bracebridge,45.04420,-79.12860
5181474,2017-06-21 09:46:12.817,CA,QC,Montréal,45.53120,-73.70970
5221925,2017-06-21 09:49:35.530,CA,ON,London,42.93371,-81.22778
4651002,2017-06-21 10:07:27.320,CA,ON,Ottawa,45.44550,-75.68940
5542660,2017-06-21 10:17:16.477,CA,MB,Winnipeg,49.92730,-97.11370
5563211,2017-06-21 10:18:36.877,CA,ON,North York,43.78700,-79.41690
5610278,2017-06-21 10:22:37.563,CA,ON,Brampton,43.66560,-79.74700
5041729,2017-06-21 10:36:53.443,CA,AB,Calgary,51.08230,-113.95780
5077160,2017-06-21 10:39:12.883,CA,ON,Toronto,43.67960,-79.43430
5089952,2017-06-21 10:40:19.187,CA,AB,Edmonton,53.45640,-113.52100
4642674,2017-06-21 11:07:03.173,CA,AB,Calgary,50.97220,-114.06200
5483109,2017-06-21 11:11:30.800,CA,AB,Calgary,51.03780,-114.06500
4756811,2017-06-21 11:15:38.470,CA,AB,Calgary,50.88510,-114.07600
4869842,2017-06-21 11:24:48.423,CA,ON,Toronto,43.67200,-79.37910
4954893,2017-06-21 11:31:29.003,CA,ON,Arnprior,45.38180,-76.24943
5043890,2017-06-21 11:37:03.260,CA,QC,Gatineau,45.46930,-75.76260
5323825,2017-06-21 11:56:23.033,CA,QC,Bishopton,45.69940,-71.45895
5390601,2017-06-21 13:02:04.160,CA,AB,Fort Mcmurray,56.69500,-111.33700
4684004,2017-06-21 13:10:07.517,CA,ON,Oakville,43.47373,-79.74553
4696375,2017-06-21 13:11:15.983,CA,AB,Edmonton,53.54510,-113.51200
5005877,2017-06-21 13:34:28.767,CA,AB,Fort Mcmurray,56.69500,-111.33700
5326612,2017-06-21 13:56:43.703,CA,ON,Kitchener,43.41340,-80.49600
4591986,2017-06-21 14:03:19.217,CA,QC,Gatineau,45.50670,-75.62920
5573557,2017-06-21 14:19:19.957,CA,ON,Toronto,43.67960,-79.43430
4816490,2017-06-21 15:20:25.567,CA,QC,Châteauguay,45.34920,-73.73530
4912603,2017-06-21 15:28:36.280,CA,ON,North York,43.76301,-79.33801
4948437,2017-06-21 15:31:08.900,CA,ON,Scarborough,43.72950,-79.26290
5067059,2017-06-21 15:38:27.453,CA,NB,Dieppe,46.10001,-64.76185
5586192,2017-06-21 16:20:32.977,CA,AB,Fort Mcmurray,56.72820,-111.37168
4984874,2017-06-21 16:33:13.930,CA,ON,North York,43.78100,-79.34830
5140209,2017-06-21 16:43:40.550,CA,ON,Mississauga,43.57380,-79.71930
5355368,2017-06-21 16:59:16.527,CA,AB,Calgary,51.05240,-114.03800
4550772,2017-06-21 17:01:33.447,CA,ON,London,43.00610,-81.29620
5561978,2017-06-21 17:18:35.790,CA,SK,Saskatoon,52.10620,-106.66900
5576357,2017-06-21 17:19:34.583,CA,ON,Thunder Bay,48.45270,-89.21620
4974549,2017-06-21 18:32:38.073,CA,ON,Mississauga,43.69700,-79.65000
5112747,2017-06-21 18:41:50.213,CA,ON,Toronto,43.66660,-79.38230
5235219,2017-06-21 18:50:43.203,CA,ON,Fort Erie,42.90520,-78.93650
5312346,2017-06-21 18:55:49.687,CA,AB,Calgary,50.91065,-114.10454
5318154,2017-06-21 18:56:04.973,CA,AB,Calgary,50.91065,-114.10454
5495445,2017-06-21 19:12:46.440,CA,AB,Fort Mcmurray,56.72820,-111.37168
4759894,2017-06-21 19:15:58.700,CA,AB,Calgary,51.04860,-113.96800
5000402,2017-06-21 19:34:10.750,CA,QC,Montréal,45.53300,-73.60470
4536406,2017-06-21 20:01:01.033,CA,AB,Calgary,51.03780,-114.08000
4601557,2017-06-21 20:04:14.340,CA,AB,Ardrossan,53.55000,-113.13330
4686129,2017-06-21 20:10:24.010,CA,AB,Calgary,51.08180,-113.95900
5054398,2017-06-21 21:37:40.350,CA,ON,Toronto,43.72640,-79.39780
5071410,2017-06-21 21:38:45.613,CA,ON,Windsor,42.23070,-83.08800
5235014,2017-06-21 21:50:44.167,CA,ON,Brampton,43.68400,-79.77160
5336808,2017-06-21 21:57:41.863,CA,AB,Calgary,51.06210,-114.11590
4727198,2017-06-21 22:13:47.810,CA,ON,Kitchener,43.43810,-80.50990
5586730,2017-06-21 22:20:34.740,CA,AB,Sherwood Park,53.53980,-113.28300
4940039,2017-06-21 22:30:43.580,CA,ON,Brampton,43.74760,-79.69120
5272220,2017-06-21 00:53:21.473,CA,AB,Calgary,51.07990,-114.08100
5570826,2017-06-21 01:19:07.940,CA,ON,North York,43.78700,-79.41690
5008337,2017-06-21 01:34:33.787,CA,ON,Toronto,43.66660,-79.38230
5073532,2017-06-21 01:38:55.590,CA,AB,Calgary,51.01511,-114.16271
5159852,2017-06-21 01:45:05.713,CA,QC,Sainte-Foy,46.78230,-71.28820
4804615,2017-06-21 02:19:15.900,CA,AB,Edmonton,53.55000,-113.50000
5585430,2017-06-21 02:20:25.297,CA,SK,Regina,50.45526,-104.63874
4974595,2017-06-21 02:32:39.893,CA,ON,Brampton,43.69011,-79.79438
5095516,2017-06-21 02:40:43.917,CA,QC,Montréal,45.49780,-73.57980
5221498,2017-06-21 02:49:28.453,CA,ON,Waterloo,43.46340,-80.52010
5565561,2017-06-21 03:18:49.647,CA,ON,Collingwood,44.49620,-80.21940
4805110,2017-06-21 03:19:17.333,CA,AB,Edmonton,53.46650,-113.41520
4896221,2017-06-21 03:27:06.047,CA,SK,Saskatoon,52.12250,-106.72488
5108899,2017-06-21 03:41:42.670,CA,ON,Toronto,43.64980,-79.39070
4528470,2017-06-21 04:00:26.093,CA,ON,Scarborough,43.79970,-79.32090
4637645,2017-06-21 04:06:43.707,CA,SK,Craik,51.04505,-105.83675
4680917,2017-06-21 04:09:49.000,CA,ON,Oakville,43.44620,-79.66880
4825979,2017-06-21 04:21:04.030,CA,ON,Toronto,43.67810,-79.29540
5025455,2017-06-21 04:35:32.103,CA,ON,Toronto,43.65040,-79.37170
5053384,2017-06-21 04:37:39.430,CA,AB,Calgary,51.01511,-114.16271
5108730,2017-06-21 04:41:40.337,CA,AB,Calgary,51.00499,-114.07024
4724909,2017-06-21 05:13:40.423,CA,AB,Taber,49.77722,-112.14281
5105112,2017-06-21 05:41:25.800,CA,QC,Montreal,45.65000,-73.48330
4596296,2017-06-21 06:03:43.347,CA,AB,Lloydminster,53.25630,-110.03460
5475454,2017-06-21 06:11:00.563,CA,AB,Calgary,51.01040,-114.06600
5477751,2017-06-21 06:11:14.900,CA,AB,Calgary,51.14670,-114.31330
4848331,2017-06-21 06:23:01.907,CA,QC,Montréal,45.50140,-73.57704
5003056,2017-06-21 06:34:22.970,CA,ON,Markham,43.87350,-79.33350
5269586,2017-06-21 06:53:09.723,CA,ON,Fort Erie,42.90265,-78.93470
5372255,2017-06-21 07:00:17.543,CA,ON,Toronto,43.64470,-79.38410
4755508,2017-06-21 07:15:34.903,CA,ON,Oshawa,43.89400,-78.88320
4870148,2017-06-21 07:24:52.607,CA,ON,Windsor,42.29620,-83.01800
5283560,2017-06-21 07:54:16.633,CA,ON,North York,43.76057,-79.41115
5614760,2017-06-21 08:23:01.793,CA,AB,Calgary,51.02093,-114.10621
5036119,2017-06-21 08:36:30.877,CA,AB,Calgary,51.04176,-113.99983
5291772,2017-06-21 08:54:44.640,CA,ON,Mississauga,43.57690,-79.62830
5540454,2017-06-21 10:17:05.620,CA,ON,Scarborough,43.83591,-79.22765
5248982,2017-06-21 10:51:40.167,CA,AB,Edmonton,53.44221,-113.44510
4523782,2017-06-21 11:00:05.333,CA,ON,Guelph,43.52150,-80.23380
4566504,2017-06-21 11:01:52.343,CA,NS,Halifax,44.69880,-63.66400
5436095,2017-06-21 11:06:55.930,CA,SK,Saskatoon,52.12250,-106.72488
4989100,2017-06-21 11:33:32.377,CA,ON,Burlington,43.37560,-79.81450
5002872,2017-06-21 11:34:22.020,CA,ON,Brampton,43.68400,-79.77160
5169636,2017-06-21 11:45:37.450,CA,AB,Edmonton,53.52100,-113.53240
5361717,2017-06-21 11:59:28.913,CA,AB,Calgary,51.02420,-114.10040
4628413,2017-06-21 12:06:02.450,CA,AB,Edmonton,53.45010,-113.46100
5595628,2017-06-21 12:21:06.617,CA,AB,Leduc,53.26170,-113.54900
4878321,2017-06-21 12:25:43.580,CA,AB,Edmonton,53.49696,-113.63503
5108005,2017-06-21 12:41:33.937,CA,AB,Canmore,51.08852,-115.35602
5500174,2017-06-21 13:13:15.193,CA,QC,Saint-Laurent,45.51351,-73.71862
4728677,2017-06-21 13:13:49.387,CA,ON,Mississauga,43.56578,-79.63403
5079511,2017-06-21 13:39:23.133,CA,AB,Calgary,51.05240,-114.03800
5390278,2017-06-21 14:02:03.263,CA,ON,Toronto,43.71290,-79.38880
5543519,2017-06-21 14:17:21.153,CA,AB,Calgary,51.05710,-114.07700
5604371,2017-06-21 14:21:52.460,CA,ON,Gravenhurst,44.91980,-79.37410
4907955,2017-06-21 14:28:11.033,CA,ON,Mississauga,43.57000,-79.58080
4927962,2017-06-21 14:30:03.810,CA,ON,Richmond Hill,43.84280,-79.42390
5357039,2017-06-21 14:59:16.650,CA,ON,Scarborough,43.83150,-79.25990
4731454,2017-06-21 15:14:01.320,CA,AB,Canmore,51.08760,-115.34610
4749381,2017-06-21 15:15:13.630,CA,ON,Oakville,43.45080,-79.75686
5387141,2017-06-21 16:01:40.350,CA,BC,Ladysmith,48.99893,-123.82785
5599069,2017-06-21 16:21:22.160,CA,ON,Sudbury,46.47620,-80.96010
4742232,2017-06-21 17:14:44.107,CA,BC,Vancouver,49.26125,-123.16546
5535822,2017-06-21 17:16:38.543,CA,AB,Innisfail,52.02690,-113.95070
4768019,2017-06-21 17:16:39.163,CA,NS,Maitland,45.32040,-63.50190
4794111,2017-06-21 17:18:17.577,CA,AB,Calgary,51.01958,-114.20021
4882718,2017-06-21 17:25:59.890,CA,AB,Calgary,50.84760,-114.19580
5343559,2017-06-21 17:58:23.357,CA,ON,Perth,44.90490,-76.25940
4647655,2017-06-21 18:07:17.010,CA,NL,Torbay,47.65710,-52.72920
4650575,2017-06-21 18:07:27.383,CA,ON,Toronto,43.67360,-79.40350
5514376,2017-06-21 18:14:44.757,CA,AB,Calgary,51.08180,-113.95900
4778753,2017-06-21 18:17:12.577,CA,ON,Whitby,43.96195,-78.96465
5302773,2017-06-21 18:55:26.267,CA,AB,Beaumont,53.35880,-113.40506
5454147,2017-06-21 19:09:03.827,CA,ON,Ottawa,45.32440,-75.60480
4677999,2017-06-21 19:09:37.823,CA,AB,Calgary,51.05710,-114.07700
5549083,2017-06-21 19:17:38.313,CA,ON,Newmarket,44.04600,-79.48700
4807342,2017-06-21 19:19:31.913,CA,AB,Edmonton,53.44119,-113.43181
5236165,2017-06-21 19:50:47.817,CA,ON,Toronto,43.70700,-79.39740
5365445,2017-06-21 19:59:47.340,CA,QC,Sherbrooke,45.39460,-71.89820
4722297,2017-06-21 20:13:21.680,CA,SK,Regina,50.43710,-104.59411
4727606,2017-06-21 20:13:49.453,CA,ON,Bolton,43.87100,-79.72500
4952997,2017-06-21 20:31:19.970,CA,AB,Calgary,51.12290,-114.18900
5051360,2017-06-21 20:37:26.353,CA,MB,Winnipeg,49.83784,-97.08087
5281424,2017-06-21 20:54:13.987,CA,ON,Maple,43.85260,-79.51170
5328730,2017-06-21 20:56:55.567,CA,AB,Spruce Grove,53.54626,-113.88188
5423287,2017-06-21 21:05:11.410,CA,AB,Calgary,51.03780,-114.08000
5542015,2017-06-21 21:17:16.470,CA,SK,Moose Jaw,50.41437,-105.55937
4867293,2017-06-21 21:24:34.297,CA,ON,Burlington,43.33170,-79.80660
4951877,2017-06-21 21:31:20.180,CA,ON,Toronto,43.64590,-79.38570
5218741,2017-06-21 21:49:18.417,CA,ON,Fort Erie,42.90520,-78.93650
4627404,2017-06-21 22:05:56.163,CA,ON,Toronto,43.64590,-79.38570
4724344,2017-06-21 22:13:34.870,CA,ON,Etobicoke,43.75860,-79.59280
5055682,2017-06-21 22:37:42.400,CA,AB,Calgary,51.13870,-114.20150
5252413,2017-06-21 22:51:57.727,CA,ON,Oshawa,43.88940,-78.87660
5509483,2017-06-21 00:13:59.190,CA,ON,Richmond Hill,43.95585,-79.44599
5129282,2017-06-21 00:42:58.303,CA,QC,Salaberry-De-Valleyfield,45.25152,-74.12760
5533745,2017-06-21 01:16:24.380,CA,ON,Ingersoll,43.02796,-80.89418
4857462,2017-06-21 01:23:44.877,CA,AB,Calgary,51.03291,-113.99288
5072867,2017-06-21 01:38:51.733,CA,ON,Scarborough,43.83601,-79.22783
4519378,2017-06-21 02:00:02.290,CA,ON,Kitchener,43.43970,-80.43400
5374481,2017-06-21 02:00:23.650,CA,ON,Ottawa,45.34900,-75.66150
5538945,2017-06-21 02:16:57.470,CA,AB,Calgary,51.04529,-114.15784
5579016,2017-06-21 02:19:44.040,CA,AB,Calgary,51.04940,-113.95640
5605327,2017-06-21 02:21:57.443,CA,AB,Edmonton,53.60839,-113.45965
5118358,2017-06-21 02:42:11.683,CA,QC,Québec,46.85050,-71.33570
5123223,2017-06-21 02:42:33.683,CA,ON,North York,43.76770,-79.41260
5278117,2017-06-21 02:53:57.507,CA,AB,Edmonton,53.44221,-113.44510
5397049,2017-06-21 03:02:29.980,CA,AB,Calgary,51.08760,-114.02140
5110715,2017-06-21 03:41:48.293,CA,ON,Vaughan,43.84320,-79.56440
5230247,2017-06-21 03:50:18.427,CA,ON,Burlington,43.30160,-79.85820
4545953,2017-06-21 04:01:28.847,CA,ON,London,42.93340,-81.22580
5441110,2017-06-21 04:07:13.870,CA,NB,Fredericton,45.95270,-66.65580
5609460,2017-06-21 04:22:22.960,CA,ON,Toronto,43.76750,-79.41185
4912056,2017-06-21 04:28:34.883,CA,AB,Edmonton,53.51875,-113.58752
5157455,2017-06-21 04:44:43.603,CA,AB,Edmonton,53.59310,-113.40770
5286674,2017-06-21 04:54:29.207,CA,ON,Toronto,43.64140,-79.41510
5354294,2017-06-21 04:59:11.390,CA,AB,Calgary,51.04860,-113.96800
5436403,2017-06-21 05:06:55.760,CA,AB,Calgary,50.97220,-114.06200
4667285,2017-06-21 05:08:43.633,CA,ON,Cambridge,43.36530,-80.30660
4697837,2017-06-21 05:11:29.310,CA,AB,Calgary,50.84760,-114.19580
4738131,2017-06-21 05:14:20.640,CA,AB,Calgary,50.93980,-114.03240
5570621,2017-06-21 05:19:06.567,CA,ON,Ottawa,45.42980,-75.69310
4902786,2017-06-21 05:27:48.683,CA,BC,Vancouver,49.29300,-123.04800
4586342,2017-06-21 06:02:53.993,CA,NS,Sydney,46.13560,-60.17880
5015630,2017-06-21 06:34:47.457,CA,AB,Edmonton,53.53190,-113.56100
5182481,2017-06-21 06:46:21.853,CA,ON,Ottawa,45.44400,-75.69300
4689614,2017-06-21 07:10:36.880,CA,AB,Fort Mcmurray,56.73770,-111.43800
5476754,2017-06-21 07:11:10.813,CA,ON,Thornhill,43.83950,-79.38310
5513207,2017-06-21 07:14:32.557,CA,AB,Calgary,51.05240,-114.03800
5060887,2017-06-21 07:37:59.640,CA,ON,North York,43.76770,-79.41260
5145946,2017-06-21 07:44:04.290,CA,ON,Toronto,43.66410,-79.39900
5181981,2017-06-21 07:46:18.357,CA,AB,Edmonton,53.65850,-113.36140
5353013,2017-06-21 07:59:06.553,CA,NS,Maitland,45.32040,-63.50190
4633376,2017-06-21 08:06:24.533,CA,ON,Toronto,43.67200,-79.37910
5452438,2017-06-21 08:08:58.380,CA,AB,Calgary,50.98190,-114.10040
5036498,2017-06-21 08:36:29.390,CA,ON,Toronto,43.70680,-79.39910
5115500,2017-06-21 08:42:03.540,CA,ON,Mississauga,43.57380,-79.71930
5209307,2017-06-21 08:48:27.570,CA,ON,Toronto,43.64250,-79.38330
5284178,2017-06-21 08:54:19.290,CA,AB,Red Deer,52.29540,-113.80730
5337081,2017-06-21 08:57:44.593,CA,ON,Ottawa,45.44400,-75.69300
5219834,2017-06-21 09:49:24.200,CA,SK,Saskatoon,52.15640,-106.68730
5303957,2017-06-21 09:55:33.633,CA,ON,Richmond Hill,43.86139,-79.43508
4588147,2017-06-21 10:03:02.880,CA,QC,Montréal,45.55220,-73.64170
5480688,2017-06-21 10:11:15.730,CA,ON,Toronto,43.67810,-79.29540
4850162,2017-06-21 10:23:13.173,CA,ON,Kitchener,43.43810,-80.50990
4866761,2017-06-21 10:24:32.670,CA,AB,Edmonton,53.61340,-113.54100
4733341,2017-06-21 11:14:04.687,CA,ON,Richmond Hill,43.92210,-79.46320
